x_axis,y_axis,z_axis
-3.1029356451836287,0.48359175277747796,11.21796123258265
0.43780681468097116,0.351543364579128,9.495339011907614
0.39040471914114755,0.29933665597139675,9.473586184635826
2.9682984105648966,0.2682180524232743,9.541236569019551
0.2589816660352782,0.1939635564162968,9.750574623582333
0.20652063384660138,0.15378365171348007,9.807545149734592
0.16433180543513703,0.12132343051899272,9.772654949691503
0.13038696328028493,0.09649493773857123,9.715393422552669
0.10213459820635949,0.07613003813883722,9.766932549797504
0.08004809255033234,0.059954929227210206,9.72975973835586
0.061874572884488395,0.04685454469894112,9.753900859376632
0.04723698331747424,0.03670964284255624,9.800166619601978
0.035341116868952985,0.028781652408505925,9.790087992776979
0.025848217987549372,0.022512180859241775,9.797872087487498
0.018002611673068783,0.017617429220415294,9.847042087215486
0.01181896665305174,0.013829650724521431,9.786435596509783
0.006763032985752306,0.010820180566413004,9.758386136650959
0.0026694697643607685,0.00853232954047984,9.804744019040864
-0.0006556314384295793,0.006644012095791222,9.796590092541058
-0.0033453167799834026,0.005279038779809526,9.761495785909192
-0.005502284454312304,0.004188227095123387,9.805963430960439
-0.007174967318294968,0.003328065368856665,9.798415550870768
-0.008533699205820746,0.0026603715886316464,9.833234576114346
-0.009270039070638792,0.0021289538569268804,9.833249974076308
-0.009508763878257288,0.001724847327676829,9.808807632582283
-0.009173170507471785,0.0013983843001845206,9.767130133802747
-0.008349012676953505,0.001133671972454019,9.817595374240817
-0.006909289661438523,0.000912713471453055,9.75538441923631
-0.0051253370860806936,0.0007511520132505548,9.807960807576483
-0.003027823026274725,0.0006110145253177393,9.81048274502196
-0.0007484322821107146,0.0004957278379975689,9.824019782256704
0.0015760747710379674,0.00040442373963900185,9.804403105979826
0.003800455665847918,0.00032799708193757344,9.78869058997644
0.005824613593220957,0.0002671771985723496,9.817393889106265
0.007515157564698318,0.00021633997808941457,9.821246344167012
0.008700195199128125,0.00017407337230685615,9.819533106100634
0.009332876366239043,0.00013953819205111907,9.84954935001254
0.009552815718959476,0.00011212628963483508,9.846104346323372
0.009075762916589555,8.890823876311087e-05,9.791674388634455
0.008120108017570791,7.059831042672498e-05,9.853630783903354
0.006650747073487419,5.542264718682704e-05,9.841824895840654
0.004796905098464597,4.349413052798519e-05,9.744929140900146
0.0026343416485568785,3.375738439031093e-05,9.784838572312067
0.00034242628704374853,2.619445713670442e-05,9.830060200881245
-0.001996762526354098,2.013396053310672e-05,9.814676952230183
-0.004195150095915844,1.529012012706202e-05,9.884163053060453
-0.0061525427206763385,1.1583814294655966e-05,9.889144661017651
-0.00774686518513463,8.810369902746356e-06,9.800877953924338
-0.008869117443165602,6.5761687540989646e-06,9.811404967386283
-0.00943624250713613,4.875456871998329e-06,9.806408047809022
-0.00951850092730583,3.6100479110233006e-06,9.823165525228942
-0.008978584492272536,2.652513111750187e-06,9.82290394495779
-0.007882538507405393,1.9519425080088447e-06,9.805919233816601
-0.006358810245355346,1.420694809878525e-06,9.778807723176628
-0.004440059212170219,1.0394024923880233e-06,9.78057056653125
-0.002242032888293272,7.648576117922787e-07,9.829302993957755
6.946110657141243e-05,5.670870989408457e-07,9.793480532848308
0.002390851738762413,4.2072975421913594e-07,9.789000673674746
0.004543244807619029,3.1554088464200747e-07,9.83539410150102
0.0064737241814636385,2.4335923566577325e-07,9.836976982438598
0.007989069392414113,1.9324729783330712e-07,9.809270835708148
0.008991274588704155,1.5387767777509477e-07,9.785282686508655
0.009492701593681792,1.2582444340623504e-07,9.774518736392949
0.009458696669618754,1.044140173462199e-07,9.840327432058725
0.00883402618632621,8.709157798395729e-08,9.926642251649893
0.007601406609866407,7.360447099151124e-08,9.807624674793772
0.006033909089251179,6.28087536102175e-08,9.843611148815464
0.004076546662537414,5.277879710882667e-08,9.748094146886574
0.0018464619887406323,4.39315708645002e-08,9.847092638974324
-0.00047789961542560864,3.641180042536705e-08,9.803153303989868
-0.0027893803545619373,2.9749343803060407e-08,9.855443375599984
-0.0049333471520776025,2.3614267208133602e-08,9.791107560414382
-0.006733933518246933,1.8385726901678654e-08,9.80372930254538
-0.008177193920337994,1.3786404397081434e-08,9.836430514253202
-0.009151273619870535,9.775902301112835e-09,9.850974969480205
-0.009563000391414332,6.3735491659595614e-09,9.8396691544653
-0.009333061343847681,3.5168103326488697e-09,9.885496938879891
-0.008619191101607322,1.1789262370695785e-09,9.817901458674301
-0.0074049047804599505,-6.841264237041042e-10,9.816846475746987
-0.005687931571535208,-2.1305819360401647e-09,9.757276645810705
-0.0036919428247822405,-3.1793975330232864e-09,9.80015493913928
-0.0014450937179551176,-3.9003825385325666e-09,9.858578914393147
0.0008909234130004291,-4.330620370877665e-09,9.865071311620703
0.003149982612922792,-4.468094649092777e-09,9.822266371303344
0.005254330282469019,-4.417404921485939e-09,9.846867332815942
0.007055871526558204,-4.1843557939285494e-09,9.85873378886494
0.008393267897654063,-3.781069445793866e-09,9.834287006167783
0.009205731489795853,-3.24706079620316e-09,9.820163342594652
0.009517853811824203,-2.6245011089508607e-09,9.809700948246489
0.009263058057249321,-1.9163974841038817e-09,9.785261039957238
0.008484929951157965,-1.1653123571011496e-09,9.850274940821508
0.007101618768971827,-3.767091179060386e-10,9.78352259506525
0.005361805821387605,4.18242393368521e-10,9.845135897449861
0.0033064499956429725,1.2050192434792672e-09,9.800014714510821
0.001038190940858969,1.969067158568207e-09,9.835991873885316
-0.0012857412325792627,2.6959919400776064e-09,9.76168233848701
-0.0035367047830974973,3.3453728939770673e-09,9.747602401056348
-0.0055681155374937095,3.9442634806328655e-09,9.78549152108074
-0.007324178993743298,4.464365440880435e-09,9.77019685723993
-0.008565525878270657,4.91723094134514e-09,9.83953247323568
-0.00933342348804285,5.2764724911368975e-09,9.833776519014453
-0.00954011318676576,5.484381317502763e-09,9.83476982064632
-0.009177594076589255,5.649819034162932e-09,9.853481653695388
-3.0999104771977195,5.56880452115505e-09,9.645559607567467
-0.26994908857469163,8.467352275931035e-05,9.77598706738452
0.003931043353434596,-4.3644110744133886e-05,9.918216435325657
0.27799090546942695,1.902671366031481e-05,9.808890951319938
0.14113361933327026,5.3631472872666285e-05,9.804445255546435
-0.0011959841464781646,-1.5250381478492454e-05,9.808906485710779
-0.14424473874608074,1.6074436835428394e-05,9.776516312646145
-0.07416878049869538,3.1207799402915874e-05,9.868241678178476
0.0008195277065162021,-5.330773595041017e-06,9.786998194086879
0.07583935476628156,1.0309907422201665e-05,9.810414857481092
0.06375356744013454,1.4663804489609988e-05,9.85114471418694
0.04806669768640803,-2.8004512930012117e-07,9.779311656084767
0.029394440235538468,5.588718135587011e-06,9.870355927245496
0.008982046228343211,4.479977591616859e-06,9.786849591517
-0.01191345130340993,3.6126880789602502e-06,9.772404964471109
-0.03206983801838618,2.885247842514655e-06,9.780681849272181
-0.028703002125192917,3.9017280476813694e-06,9.787367851825469
-0.023451195374100127,-1.619580673894314e-09,9.830093338789377
-0.016772160752566954,1.5086663223353576e-06,9.84697363186709
-0.009231653157787569,1.2129576315308093e-06,9.84283089762521
-0.001065255770718915,9.675912526466945e-07,9.797001331215709
0.007156849966058844,7.733783918418206e-07,9.777827649055109
0.014992156633133202,6.197182305785161e-07,9.756711690792262
0.01480609097667531,1.0011802926503527e-06,9.774774894387908
0.013802742101125122,-1.9307707767787416e-07,9.81617313465924
0.01200845444394282,3.262405259903983e-07,9.832459234443718
0.009424797093995812,2.625288700027577e-07,9.806347396811125
0.006308252519858049,2.1167368397442952e-07,9.823224298656891
0.0028149658153416085,1.6992213618850112e-07,9.7755522776398
-0.0008384172532192366,1.3708747540593976e-07,9.792022631771893
-0.004418662670012524,1.1079356521482421e-07,9.840665207188463
-0.007784512398271269,9.008661052221579e-08,9.782249122914589
-0.010685935379706801,7.289888676473861e-08,9.787297455800433
-0.012959144061759693,5.953954770188052e-08,9.816732837417655
-0.014349618124108494,4.880415855241996e-08,9.789967718934983
-0.014333329747312334,6.164368161495663e-08,9.81650682471784
-0.013471113331679769,6.936609947865019e-09,9.822346367912422
-0.011752876259868594,2.772582192299426e-08,9.803983724282542
-0.009310845544883798,2.32645033369479e-08,9.828303555182366
-0.006356342301053873,1.9853228676049e-08,9.818550721992167
-0.0030210512859442365,1.6852634596180753e-08,9.812370181491657
0.0004811699802524209,1.4579118389921812e-08,9.767422558473333
0.003982274041065704,1.2799139918789734e-08,9.859864233187652
0.00720515544893629,1.1346371997708899e-08,9.81468059161572
0.010021522441412531,1.0112776576404758e-08,9.784491105836642
0.012249242021866507,9.219372938410005e-09,9.81046207160367
0.013757305638806443,8.513671214072043e-09,9.80079112753024
0.014443105890040433,7.911642371627002e-09,9.826436651864801
0.014271117900914742,7.392772820449082e-09,9.826837688758495
0.013196325039284442,7.0501884016689e-09,9.804369894252543
4.438743625011868,7.4347913734248746e-09,9.552192227732139
0.3850578552968397,0.00010091792506805549,9.721318117536509
-0.01387207315185101,-7.613191745211786e-05,9.831906025572057
0.18375509627110642,6.723346850108534e-05,9.798213994682653
0.08734498767363458,-2.8115018524119274e-06,9.79240468462177
-0.01295664594523588,-1.0284287234224009e-05,9.853137607881267
-0.013735706597343368,2.2240983465159672e-05,9.832382610693235
-0.013643848877602628,4.0584897408725335e-06,9.819804081364076
-0.012716241909189931,9.1726064505863e-06,9.754352007565483
-0.01096504536181811,7.246701026477646e-06,9.7822779279221
-0.008617372042417162,5.624234700592155e-06,9.763464744398487
-0.005743765831097494,4.409893855012218e-06,9.782656139862512
-0.002536349111196948,3.4438803421972043e-06,9.81809543286845
0.000815170365616974,2.6826088324958664e-06,9.83730556464322
0.004133380660308774,2.1000704641377195e-06,9.85304881312415
0.007225789365499486,1.6527311920202737e-06,9.76499970578505
0.009793548461055833,1.2946060722353719e-06,9.869240859048546
0.011912891246230913,1.0345704345263396e-06,9.840367522134452
0.013140195874700406,8.304224978958033e-07,9.79929074498844
0.013775012360957522,6.708611677266491e-07,9.811686823616174
0.01348237735567423,5.463664143662817e-07,9.7943691581874
0.012398152737406583,4.505491976875608e-07,9.800329243323844
0.010547196833918368,3.709731417111734e-07,9.83132795119082
0.008162848186117145,3.071041933264711e-07,9.747787525765435
0.0052162791897818125,2.549755016024276e-07,9.788865042575113
0.0019583342764360055,2.1121220920241262e-07,9.832746692789058
-0.001401972988262801,1.7510612937313988e-07,9.873512940507892
-0.004686117911041503,1.4483232590551363e-07,9.782708969674426
-0.0076805526941748515,1.1956834726756732e-07,9.782555462353708
-0.010208095045599727,9.854459152128005e-08,9.733704079118537
-0.012187300935074705,8.004459743016725e-08,9.790252189254469
-0.013421193655824216,6.445079635997973e-08,9.74609167360526
-0.013685411259243859,5.185687277041354e-08,9.86295407817924
-0.013480198343009153,4.103606428092937e-08,9.777384374634277
-0.012195100732452379,3.254262634439039e-08,9.804907834884135
-0.010272877429955056,2.514565323662495e-08,9.826255046135458
-0.007668724087073099,1.937325215472332e-08,9.783050572265747
-0.004696688746646533,1.452681911082286e-08,9.788522698711825
-0.0013711227382939143,1.0329046784661426e-08,9.829362494008686
0.0019913729842440837,6.985416578200847e-09,9.858416405894483
0.005234868573400038,4.240655904016568e-09,9.803361039027155
0.008171464107392687,1.942412422316765e-09,9.765460124988014
0.010610006670679715,6.393852570458068e-11,9.816217426192189
0.012487556544135844,-1.453188945613261e-09,9.760198331444927
0.013496971622387059,-2.6505514888160993e-09,9.766317881774112
0.013716395162752113,-3.567383754063809e-09,9.809250972295384
0.01323763758017354,-4.241704776956956e-09,9.818603908184953
0.011831570506620192,-4.6468775532230266e-09,9.827403295835778
0.009841573412947962,-4.793822483566099e-09,9.832696220915416
0.007149796728284477,-4.774371941417705e-09,9.787733355345802
0.004082668332995449,-4.477418988111472e-09,9.806894234032116
0.0007946799455736898,-4.000736196111664e-09,9.845115472463027
-0.0025750710402214477,-3.377393403293163e-09,9.750836894325984
-0.00579203897531925,-2.5831888011862337e-09,9.792922005623073
-0.008614808084869236,-1.6895196202392197e-09,9.795038776808116
-0.010962325153559915,-7.19758499452139e-10,9.7745390239761
-0.012644563832078298,2.940227627735653e-10,9.827799851814978
-0.013572217688035657,1.303395215623268e-09,9.804809455781871
-0.013786843967365438,2.282404368584984e-09,9.836681746858531
-0.013073639655277053,3.205486589182384e-09,9.839460235061894
-0.011563562354324253,3.989326470255395e-09,9.797645272053844
-0.009425972161025803,4.624570417092246e-09,9.78887358347651
-0.006685360513574351,5.120191518166425e-09,9.812037334090517
-0.0035300287657393024,5.4664654987896e-09,9.784903053267232
-0.0001977247164876223,5.5513617235773654e-09,9.836500758840883
0.0031421535744041865,5.468319599534142e-09,9.81109376288516
0.006294790856970225,5.1946187632400105e-09,9.800949699461015
0.009031171357555828,4.72977913103562e-09,9.817828495021015
0.01133221156498541,4.1003318562944055e-09,9.795627225932757
0.012881912033436351,3.30025380670907e-09,9.794197244032281
0.013717915374037276,2.3901501022124146e-09,9.820238298496662
0.013660883224803825,1.4057462524769004e-09,9.85283265357385
0.012832853354850415,3.556028569062318e-10,9.814720113190802
0.011183975300050894,-7.043530541809619e-10,9.820189706954118
0.008930163265750758,-1.730336586977538e-09,9.789219778357582
0.006103995950667235,-2.7097339576560276e-09,9.802952658873181
0.002954264025031959,-3.5771497258819178e-09,9.802940839143382
-0.0003911845168365068,-4.313222264168381e-09,9.839928235702951
-0.0037193891080203705,-4.896037945444891e-09,9.834243119775929
-0.006834336313782675,-5.301333306473552e-09,9.801404833288741
-0.00954771980675761,-5.509128873750129e-09,9.798199123925846
-0.011691881212235695,-5.53760504650847e-09,9.796282674336426
-0.013111659262037249,-5.3188110532951555e-09,9.818730916267235
-0.013755147343254472,-4.922933977218147e-09,9.859333935666653
-0.013592926113782674,-4.351555591967019e-09,9.787113573192682
-0.012582393458692187,-3.6100172284086896e-09,9.826847814662699
-0.010859732339882718,-2.7766240098308256e-09,9.783372049216519
-0.008514752341123304,-1.8124928560466651e-09,9.798803954375087
-0.005604890629979832,-7.817614822464734e-10,9.808737858149286
-0.002376867024837565,2.758788005065763e-10,9.815008638320856
0.0009819882075762325,1.323150949866641e-09,9.848401567224046
0.004288776410642074,2.324337281545614e-09,9.828575506018645
0.007328266333759511,3.2458478943441704e-09,9.79362932050888
0.009866861110581908,4.01734559203426e-09,9.826319615622854
0.01196353468301241,4.706370929815666e-09,9.784308359594473
0.013229139105860713,5.1644280342782065e-09,9.832447778918835
0.01383541049452026,5.452046618313425e-09,9.80726543567038
0.013528835255824549,5.5422053528936385e-09,9.778019856995627
-0.033592729769795444,-0.028267553568057466,9.753825570238366
-3.0394422385280975,0.40239309364988285,9.423094865946666
-0.0074496097492013896,-0.10381003380246154,0.11157866193979613
-15.143560593188793,1.1553059374542336,18.378726589457585
-5.465292954048454,0.4505452516060555,4.793500426254358
-3.676094724356476,0.053415446236399176,3.799411069808027
-1.0319929380764727,0.36035865242186815,3.7757926549922525
-24.183349952958455,-2.1173922670233134,-3.794975916447064
-0.25964545421032614,-1.1834385976259465,3.444062654849861
-0.3561712218235255,-1.0651974420431551,3.497420786626731
-0.45135550276598124,-0.945635843860782,3.535075335032831
-0.54431754962252,-0.8236269312735934,3.5483265664509043
-0.63875200954348,-0.6963089438250274,3.5610310133315073
-0.72672819739139,-0.5652531092560672,3.585678191020151
-0.8083293076030348,-0.43926700780338035,3.5542794745001887
-0.8921541068064818,-0.3100564610301004,3.514352713030815
-0.9681569995004938,-0.18376077356481044,3.4580357788265808
-1.0377579363578902,-0.060142563343609685,3.4149724421544434
-1.099476278863377,0.058228462100374336,3.35324683227528
-1.1511394168247644,0.17041255614696907,3.26141729485567
-1.2045220944044246,0.27656568219928657,3.1847269225906323
-1.2470815434600662,0.3769242045895036,3.0866784722458265
-1.2764422753859959,0.4695178591748807,3.0130131304604397
-1.3154279522196148,0.5516534664801037,2.897519358082396
-1.3321825108715837,0.6244322175468998,2.8006262599901612
-1.349946661184527,0.694518303144049,2.6897551777645825
74.47537465367138,99.71102683763581,17.882217794056146
-0.17155443740666557,0.5980977115476754,0.9744874535238407
-0.1598543844716952,0.5828299423595529,1.0036582654814947
-0.14815421946452054,0.5664032647854123,1.0284556545638366
-0.13510499526899283,0.547071428182952,1.050851255988841
-0.12099420101825784,0.5343042757799797,1.0775530050323017
-0.10642801079878629,0.5184653130174605,1.1004153547576432
-0.0913092824789516,0.502322775183109,1.1284869344676927
-0.07560024724193305,0.4795602062060144,1.1475272654381894
-0.0590975903163359,0.46270788919660427,1.1672908270512652
-0.04159017441832951,0.4396907390623885,1.198575193474383
-0.02385458537027148,0.41158918632419084,1.211161469288476
-0.005460765880397918,0.3871096649154651,1.2323732272385386
0.013538539718264879,0.3584057676867229,1.25818331985503
0.03302745656100614,0.33141968422517937,1.2701156855106845
0.053071659165424376,0.30332311910516113,1.2727116958439075
0.07277831657176662,0.27147677187029506,1.2931131298445888
0.09351548970133401,0.23956313420704278,1.2976046015869722
0.11355903156590962,0.2086991895167968,1.3125228940241571
-31.783725452926692,65.10891088427111,99.62200013293237
-0.07253112417856138,0.05245746134202971,0.2227295506203965
-0.07334829771254782,0.05578575478124312,0.2225057793554502
-0.07395844574098424,0.05840772763918889,0.22198436846820763
-0.0749124396674288,0.060721445115482345,0.22088560296762513
-0.07561365985565935,0.06278298067319067,0.2190910976583001
-0.07623472826668634,0.06445672980903155,0.21715567120771007
-0.07713027394484832,0.065797298243037,0.21438571824469632
-0.07707760525947242,0.06707151448887369,0.2130633928688863
-52.48987999565492,-15.848854122871753,32.52547737033628
0.00754086999418075,0.007419055021727623,0.14421202261502597
-2.5509368213514123,-0.5465998324666185,0.27842305364452713
-7.419231583174399,-0.9747423461015139,4.292724131036359
-6.767637439226969,-0.25421927954791324,4.906869920683128
-5.308026832959819,0.6167330839769943,5.547121919342763
-2.4822294805686296,1.5396884807273976,6.065685972466048
2.6125060474738255,2.371698243710625,9.713057075223771
5.935367506671127,3.3007209788085574,22.91983713927245
-0.014534118385890867,-0.003517061707997905,0.22121084054571927
-0.23019323283996448,0.36298477553517616,9.760525333049275
-0.5579110723695677,-0.23880448659159972,12.0470715990319
1.7298007834627531,0.09170814012838242,11.366180909981193
0.6967824745806303,-0.42788542844028554,5.7851795290686585
-2.329859317735601,-0.7566649598094713,14.976857215224422
2.344422595384324,-0.7593281386987458,8.228392281230752
1.725089837766962,0.04252545111760097,9.734603740222507
0.12484199415796565,-0.3288380478617215,9.78486190133104
0.08906474006710198,-0.25996094773451217,9.771756422281717
0.059072117748309866,-0.19975094706744898,9.731855191190183
-0.7144431532040205,-0.2074843980851767,9.740760120214626
0.004184631733842312,-0.16754812812079334,9.775013981614494
0.8233414538445768,-0.17799518972517878,9.75977988659835
0.024557564203328077,-0.06287833626212237,9.808143010715016
0.019383044244824402,-0.04578792195981927,9.773703758143437
0.013785641909885238,-0.03383783013368939,9.80071660775968
0.008228150963750035,-0.0258949940541656,9.76433263011266
0.004426026238139721,-0.020611697237319856,9.799946453873037
0.0018813622170899338,-0.017144957103968725,9.74642265637611
7.510677077137287e-05,-0.014824116840938555,9.843553990644997
-0.0013305917504670781,-0.013127066025650029,9.860805809197126
-0.0025228284266966693,-0.011909261784711904,9.802884431666165
-0.003489103267688946,-0.010741319039894457,9.816774287705178
-0.0041363436794742995,-0.009687486895806197,9.770784104013083
-0.0044824692334036785,-0.008634466270447548,9.854941835936234
-0.004474201547675888,-0.007632642719731821,9.799635983473534
-0.004204450378928873,-0.006622515484712748,9.812274111938189
-0.0036433454740838517,-0.005670608953688697,9.776493453630762
-0.0027882471137909387,-0.004734976473948533,9.794137206842585
-0.001792478786182003,-0.0038777083412610616,9.814374082563411
-0.0006561276156943738,-0.0030951875551422006,9.830719627683195
0.0005304125155011338,-0.002406808028101149,9.79567208731997
0.0016962318128687331,-0.001839644541161526,9.777428477092311
0.0027869901974733008,-0.0013511970640475211,9.79039250879387
0.003701572794374564,-0.0009650939200183953,9.798726627717018
0.004402812895398126,-0.0006588880504003403,9.81911043210226
0.004836780501330883,-0.00042740029604818774,9.8124198314803
0.005015246851973466,-0.00025821404354341366,9.778306085550872
0.004851109014114351,-0.000118910359615523,9.806708536854728
0.004418893247765768,-3.5587572406943076e-05,9.80194432353914
0.003731017574210892,7.910009851001464e-06,9.820665655028842
0.0028104041595905407,3.036441107316497e-05,9.786551553897791
0.0017413270719537097,3.823171925984617e-05,9.821246406230028
0.0005565763908535585,3.655214481772314e-05,9.805601413231667
-0.0006663606457231866,2.979101409609995e-05,9.821365873495942
-0.0018477867171301336,2.0366647155127502e-05,9.84789610863945
-0.0029256965816426015,1.0807118863835536e-05,9.854304835313174
-0.0038189041171058963,2.104639632373124e-06,9.89020084701919
-0.004474908835220768,-4.995328479943688e-06,9.823435397973771
-0.004845734843700941,-1.0172725479915756e-05,9.822244425955862
-0.004992771186175651,-1.3553338581720692e-05,9.810638116082457
-0.0048074312197623125,-1.5277422008740476e-05,9.822537411062921
-0.004342502647073032,-1.5621761673545187e-05,9.77280797652262
-0.0035960052855762517,-1.4800338885742416e-05,9.7779547236478
-0.002646036201475019,-1.345732280679287e-05,9.823269439399775
-0.001536888224845011,-1.1597065039334611e-05,9.80998710240104
-0.0003419663975090801,-9.5389588049684e-06,9.821120146119112
0.0008763566359990166,-7.504042004122426e-06,9.811048442054968
0.002044047612459338,-5.5800763322465224e-06,9.803572743272197
0.0030847933192931585,-3.929332194385665e-06,9.77031885764847
0.00394026945481808,-2.5112659854454785e-06,9.845013264635135
0.004562208980099217,-1.379297109003387e-06,9.79811946244664
0.004902617126867219,-5.253278477564785e-07,9.808959310113224
0.004954620385984027,8.868614148076796e-08,9.817059893012031
0.004725356662427697,4.923164065061258e-07,9.808123027287436
0.0042213002628831145,7.260975383365088e-07,9.778018874046417
0.0034386635687013787,8.320581272483295e-07,9.803273805474136
0.0024546947747981357,8.344366349573144e-07,9.79732030846778
0.001336726544707177,7.776078268619047e-07,9.770195740936513
0.0001296551247823792,6.790067537321507e-07,9.754502488950587
-0.0010835677835240366,5.628199025895363e-07,9.750221593979925
-0.002234562067262588,4.4123278253420946e-07,9.797414733163674
-0.0032523977573730234,3.293107620583658e-07,9.796293831982734
-0.004072055593713129,2.2732051370619872e-07,9.777866310791442
-0.004655632073027068,1.4336586376790455e-07,9.80042961737328
-0.004930347071812929,7.610154741386349e-08,9.76047882921425
-0.004979023030256692,2.6075429185358964e-08,9.83387785967652
-0.004642008451760988,-9.21380132305618e-09,9.841192432637968
-0.00409693225580985,-3.162585133699516e-08,9.847828091657325
-0.003290057847173767,-4.3920845523835125e-08,9.822825012789323
-0.0022715786481157475,-4.902442684916459e-08,9.816301484053268
-0.0011218797411917327,-4.823815467004577e-08,9.785692610756232
8.657706274148881e-05,-4.393532184990399e-08,9.827541955916876
0.001301861691219736,-3.75358910046445e-08,9.800569278029045
0.0024273743823019483,-3.024503948309309e-08,9.866805425773554
0.0034038285307628484,-2.2945569554671476e-08,9.784077571266572
0.004202273826777889,-1.6403902120601727e-08,9.851990467156076
0.004706941446448916,-1.0392684262297818e-08,9.807964270078148
0.004954233532053053,-5.501455190437226e-09,9.807658428303485
0.004950327803458965,-1.559401127042955e-09,9.82622113621147
0.004605985564526045,1.4567641714591553e-09,9.819408061015219
0.003981233872954425,3.676773541513339e-09,9.790363497505863
0.003123777825183569,5.222878985429673e-09,9.780012203779272
0.0020900847675831545,6.231018828424984e-09,9.838370787228692
0.0009198579330017235,6.944727998934954e-09,9.836876440636859
-0.00029761223223819064,7.271893853561634e-09,9.818541907833744
-0.0014940149718995768,7.409319884343959e-09,9.858219017238358
-0.0026108345955120215,7.382594087178855e-09,9.84091122566345
-0.003553028362281607,7.262443762893015e-09,9.840172344238946
-0.004304159558619846,7.069530402254577e-09,9.837133700566522
-0.004785332565962237,6.7550121400783686e-09,9.781071896432493
-0.004978696360441307,6.367965378423187e-09,9.841584674665404
-0.004888411126609856,5.7863662468021146e-09,9.790681563083194
-0.0045180917633527926,5.213309874361589e-09,9.750523836176825
-0.0038587165519394797,4.517023016297171e-09,9.786047929713742
-0.0029386849507221807,3.710455287638249e-09,9.809229128296487
